tconst,averageRating,numVotes,originalTitle,startYear,predictRating,residuals
tt0101675,3.4,1044,Dead Space,1991,4.679446558027627,-1.2794465580276273
tt0101692,6.6,1156,Death in Brunswick,1990,6.175599218284864,0.4244007817151356
tt0101694,6.2,6986,Deceived,1991,5.611748925558619,0.5882510744413816
tt0101698,7.2,18220,Defending Your Life,1991,6.571715242649084,0.628284757350916
tt0101700,7.6,83003,Delicatessen,1991,7.42572537672374,0.17427462327625953
tt0101701,5.9,8300,Delirious,1991,5.849624128733818,0.05037587126618259
tt0101725,5.3,1883,Diary of a Hitman,1991,4.840667197257391,0.4593328027426091
tt0101732,5.0,1589,Dil Aashna Hai (...The Heart Knows),1992,5.9614211507747985,-0.9614211507747985
tt0101733,7.3,4202,Dil Hai Ki Manta Nahin,1991,6.9098213271423035,0.39017867285769636
tt0101744,4.2,1134,Do or Die,1991,4.1792186153929185,0.020781384607081677
tt0101745,6.2,35024,Doc Hollywood,1991,6.433390876752441,-0.2333908767524404
tt0101746,7.0,5382,The Doctor,1991,7.386492278561795,-0.3864922785617946
tt0101748,7.4,8956,Dogfight,1991,6.5906814005907925,0.8093185994092078
tt0101757,6.3,31552,Don't Tell Mom the Babysitter's Dead,1991,6.4398092723125355,-0.1398092723125357
tt0101761,7.2,88241,The Doors,1991,6.92563361984167,0.27436638015833026
tt0101763,6.9,2894,Dou hap,1990,6.509142616577054,0.3908573834229463
tt0101764,5.6,39601,Double Impact,1991,5.882355879391888,-0.2823558793918881
tt0101765,7.8,45474,La double vie de Véronique,1991,7.509276610120081,0.2907233898799184
tt0101772,7.0,2018,Drengene fra Sankt Petri,1991,6.906477676827989,0.09352232317201103
tt0101775,5.9,27894,Drop Dead Fred,1991,5.750730291889646,0.14926970811035467
tt0101783,6.6,2198,Do haap II: Seung Hoi taam do sing,1991,6.33133116329067,0.2686688367093293
tt0101786,6.5,12187,Dutch,1991,6.216932408876624,0.283067591123376
tt0101787,6.1,15676,Dying Young,1991,6.497964487372867,-0.3979644873728674
tt0101798,6.8,2608,Edward II,1991,5.909323945045644,0.8906760549543558
tt0101811,7.4,6383,Enchanted April,1991,6.826275934071217,0.5737240659287837
tt0101821,5.8,11105,Ernest Scared Stupid,1991,5.764531007813179,0.035468992186820536
tt0101829,7.6,20664,Europa,1991,7.159834872694034,0.44016512730596524
tt0101831,4.9,2209,Eve of Destruction,1991,5.490696289266723,-0.5906962892667229
tt0101844,5.3,1240,Eyes of an Angel,1991,5.279823939329843,0.020176060670157092
tt0101846,5.9,10557,F/X2,1991,6.98341498013278,-1.0834149801327797
tt0101862,6.5,72314,Father of the Bride,1991,6.110370060493516,0.3896299395064844
tt0101863,6.3,1083,"The Favour, the Watch and the Very Big Fish",1991,6.273359225973698,0.02664077402630216
tt0101889,7.5,82523,The Fisher King,1991,6.986941669329716,0.5130583306702841
tt0101891,7.6,4094,The Five Heartbeats,1991,6.8589078208129886,0.7410921791870111
tt0101898,7.2,5950,Flirting,1991,6.829068750864633,0.3709312491353671
tt0101902,6.4,5523,For the Boys,1991,6.473154818199214,-0.07315481819921388
tt0101912,6.7,30584,Frankie and Johnny,1991,6.0291829135925274,0.6708170864074727
tt0101917,4.9,43847,Freddy's Dead: The Final Nightmare,1991,4.924222545507872,-0.02422254550787173
tt0101921,7.7,70685,Fried Green Tomatoes,1991,7.093267581958623,0.6067324180413776
tt0101962,6.6,6201,Gojira vs. Kingu Gidorâ,1991,6.897258854733956,-0.29725885473395675
tt0101969,6.8,15392,Grand Canyon,1991,6.811475294374018,-0.011475294374018397
tt0101984,6.5,8269,Guilty by Suspicion,1991,6.613862642212651,-0.11386264221265119
tt0101985,8.4,9039,Gu ling jie shao nian sha ren shi jian,1991,8.290876201292052,0.10912379870794808
tt0101988,5.0,5096,Guyver,1991,5.107895330833044,-0.1078953308330437
tt0101991,7.2,6656,Hachigatsu no rapusodî,1991,6.868910441149286,0.33108955885071456
tt0101998,7.0,1425,Hangin' with the Homeboys,1991,5.953312435564389,1.0466875644356106
tt0102004,6.4,20085,The Hard Way,1991,6.667238301354402,-0.26723830135440174
tt0102005,6.1,19535,Harley Davidson and the Marlboro Man,1991,5.685432865218167,0.4145671347818327
tt0102011,5.7,6809,"He Said, She Said",1991,6.1080487673394765,-0.40804876733947637
tt0102014,7.0,1700,Hear My Song,1991,6.597433189794902,0.4025668102050979
tt0102015,8.1,20153,Hearts of Darkness: A Filmmaker's Apocalypse,1991,7.199196603679011,0.9008033963209883
tt0102032,6.7,2041,High Strung,1992,6.673235712528061,0.026764287471939596
tt0102034,4.2,44943,Highlander II: The Quickening,1991,5.101182786340151,-0.9011827863401507
tt0102035,7.0,1404,Highway 61,1991,6.55366394652762,0.4463360534723799
tt0102043,4.8,1920,Hired to Kill,1990,5.079126178507282,-0.2791261785072825
tt0102045,5.4,3870,The Hitman,1991,4.762038654168397,0.6379613458316031
tt0102048,7.0,6943,Homicide,1991,6.593305683034279,0.4066943169657211
tt0102050,6.7,3263,Homo Faber,1991,6.340369535623676,0.3596304643763242
tt0102057,6.8,243062,Hook,1991,7.2394168059904,-0.4394168059904002
tt0102059,6.8,103660,Hot Shots!,1991,6.539380618209803,0.26061938179019695
tt0102065,5.3,6365,House Party 2,1991,5.423851751593689,-0.12385175159368877
tt0102070,5.8,54466,Hudson Hawk,1991,6.070820653853099,-0.2708206538530993
tt0102071,6.8,2902,Hum,1991,6.059472923919187,0.7405270760808129
tt0102095,5.8,6859,If Looks Could Kill,1991,5.553351359973283,0.2466486400267165
tt0102103,6.9,4947,Impromptu,1991,6.862615811416527,0.03738418858347359
tt0102116,7.0,8864,The Indian Runner,1991,6.556588517403795,0.443411482596205
tt0102136,6.9,1246,J'embrasse pas,1991,6.997837098793663,-0.09783709879366231
tt0102138,8.0,148581,JFK,1991,7.511260025942759,0.4887399740572409
tt0102164,7.2,10435,Johnny Stecchino,1991,6.987150891225159,0.21284910877484098
tt0102175,6.6,17969,Jungle Fever,1991,6.620342471010603,-0.02034247101060327
tt0102178,6.2,6648,K2,1991,5.677056989061507,0.5229430109384934
tt0102181,6.9,9842,Kafka,1991,6.984628689815268,-0.0846286898152675
tt0102202,4.5,5669,Kickboxer 2: The Road Back,1991,3.2765580455998253,1.2234419544001747
tt0102210,3.9,1479,Killer Tomatoes Eat France!,1992,4.042813080111193,-0.1428130801111931
tt0102216,5.3,15674,King Ralph,1991,6.521489813370648,-1.2214898133706482
tt0102217,5.9,1662,The King of the Kickboxers,1990,6.193251486308978,-0.2932514863089777
tt0102220,5.7,5359,A Kiss Before Dying,1991,5.885537297674114,-0.18553729767411387
tt0102223,8.2,2082,Kit Kat,1991,8.378468181426282,-0.1784681814262825
tt0102237,6.9,1150,Kroll,1991,6.888042226628989,0.011957773371011449
tt0102240,6.0,1095,Krummerne,1991,5.955364737804928,0.0446352621950723
tt0102250,6.7,31866,L.A. Story,1991,5.955838518638196,0.7441614813618038
tt0102258,7.4,2729,Lamhe,1991,7.361936759686901,0.03806324031309938
tt0102266,7.0,97444,The Last Boy Scout,1991,6.848813452323791,0.15118654767620932
tt0102269,4.7,1479,Last Dance,1992,4.520471557131116,0.17952844286888414
tt0102279,6.4,1767,Late for Dinner,1991,6.68306293685952,-0.2830629368595199
tt0102288,7.2,3402,Let Him Have It,1991,6.953387363397817,0.24661263660218324
tt0102293,7.1,13239,Lik wong,1991,6.681047336795622,0.41895266320437763
tt0102299,5.9,1552,Liebestraum,1991,5.840839731376987,0.059160268623013046
tt0102303,5.9,10143,Life Stinks,1991,6.173158876490058,-0.2731588764900579
tt0102307,6.9,6642,Light Sleeper,1992,6.038347705495706,0.8616522945042941
tt0102313,6.3,1286,The Linguini Incident,1991,6.427572316854351,-0.12757231685435144
tt0102316,6.6,14502,Little Man Tate,1991,6.529733035579052,0.07026696442094771
tt0102340,4.2,1109,Love Crimes,1992,5.696027360946996,-1.4960273609469956
tt0102343,5.7,13701,Love Potion No. 9,1992,5.865535068809622,-0.1655350688096222
tt0102368,6.6,3803,Madame Bovary,1991,6.926760043047267,-0.32676004304726725
tt0102369,8.5,4474,Madar,1990,7.226884031910997,1.2731159680890034
tt0102370,6.3,9182,Madonna: Truth or Dare,1991,5.942671947940836,0.35732805205916396
tt0102388,7.3,16201,The Man in the Moon,1991,6.750213852220024,0.5497861477799759
tt0102395,4.4,6132,Mannequin: On the Move,1991,3.7478517656498957,0.6521482343501046
tt0102396,4.5,1037,Manta - Der Film,1991,5.220730145943879,-0.7207301459438789
tt0102397,5.7,4629,"Manta, Manta",1991,5.9352497900466465,-0.23524979004664637
tt0102411,5.8,5501,The Marrying Man,1991,5.60544282814566,0.19455717185434018
tt0102421,7.4,3398,Mayrig,1991,7.168786861591501,0.23121313840849922
tt0102422,4.8,1801,McBain,1991,5.965254741365573,-1.1652547413655734
tt0102426,7.5,14567,Mediterraneo,1991,6.6999031690665065,0.8000968309334935
tt0102428,6.6,1316,Meeting Venus,1991,6.971935376885739,-0.3719353768857392
tt0102436,6.6,1210,Merci la vie,1991,6.614974333914883,-0.014974333914883786
tt0102439,7.5,2335,To meteoro vima tou pelargou,1991,7.092814183046835,0.4071858169531648
tt0102443,7.2,8772,A Midnight Clear,1992,6.802740420447849,0.3972595795521512
tt0102456,6.7,5042,Mississippi Masala,1991,6.8158570213403324,-0.11585702134033227
tt0102458,6.4,1054,Mister Johnson,1990,6.494469595800142,-0.0944695958001418
tt0102460,6.0,8878,Mobsters,1991,5.833283877073742,0.1667161229262577
tt0102465,6.1,2680,"Mon père, ce héros.",1991,5.873594002615375,0.2264059973846244
tt0102469,5.7,8681,Mortal Thoughts,1991,5.735752512590734,-0.035752512590733865
tt0102492,6.9,76435,My Girl,1991,6.068149953307019,0.8318500466929812
tt0102494,7.0,53751,My Own Private Idaho,1991,6.485378704108845,0.5146212958911551
tt0102500,6.1,2862,Mystery Date,1991,5.913119364021643,0.18688063597835658
tt0102510,6.9,109408,The Naked Gun 2½: The Smell of Fear,1991,6.115368947789912,0.7846310522100888
tt0102511,7.0,49397,Naked Lunch,1991,6.60604511960671,0.39395488039328974
tt0102517,6.2,11252,Necessary Roughness,1991,5.189677303995303,1.010322696004697
tt0102522,5.3,3586,Nekromantik 2,1991,5.7259628749733,-0.4259628749733002
tt0102526,6.7,33679,New Jack City,1991,5.437149341356947,1.2628506586430532
tt0102536,7.7,58003,Night on Earth,1991,6.898602857301228,0.8013971426987725
tt0102555,6.4,12979,Not Without My Daughter,1991,6.406491907216145,-0.006491907216144455
tt0102558,5.1,23632,Nothing But Trouble,1991,5.282363359989145,-0.18236335998914566
tt0102571,7.9,2914,Obecná skola,1991,7.028263686472293,0.8717363135277072
tt0102573,5.7,2085,The Object of Beauty,1991,6.604907490830269,-0.9049074908302686
tt0102579,5.7,4342,Den ofrivillige golfaren,1991,4.802181552186845,0.8978184478131555
tt0102583,7.5,1753,"Olivier, Olivier",1992,7.317242349484592,0.18275765051540827
tt0102587,7.6,29608,Omohide poro poro,1991,7.55297346079354,0.047026539206459717
tt0102590,6.5,4231,Once Around,1991,7.544479135989123,-1.044479135989123
tt0102592,7.1,10945,One False Move,1992,7.041413697330518,0.058586302669481505
tt0102593,5.9,4058,One Good Cop,1991,5.879506631335976,0.020493368664024736
tt0102598,6.4,10850,Only the Lonely,1991,6.82882951618519,-0.42882951618519005
tt0102603,6.5,30947,Oscar,1991,6.648995037034512,-0.14899503703451167
tt0102609,6.2,8503,Other People's Money,1991,6.337760894955885,-0.13776089495588462
tt0102614,6.1,22711,Out for Justice,1991,5.252509305094768,0.8474906949052317
tt0102631,6.7,2852,Paradise,1991,5.796247013361511,0.903752986638489
tt0102638,6.4,1537,Paris Trout,1991,6.3761646473743925,0.023835352625607875
tt0102645,5.6,1068,Patthar Ke Phool,1991,5.554962355502709,0.04503764449729086
tt0102655,6.0,3984,The Perfect Weapon,1991,5.660739213981874,0.3392607860181256
tt0102667,6.1,1092,Un piede in paradiso,1991,5.624795037430895,0.47520496256910505
tt0102685,7.3,169203,Point Break,1991,7.331629005076216,-0.031629005076216465
tt0102687,6.4,4244,Poison,1991,6.535627869131586,-0.13562786913158575
tt0102690,5.8,4356,Popcorn,1991,5.24086558372528,0.5591344162747198
tt0102691,5.1,1514,The Pope Must Die,1991,4.55642643253701,0.5435735674629898
tt0102701,8.0,1913,Prahaar: The Final Attack,1991,7.143197654236081,0.8568023457639189
tt0102703,5.6,2444,Prayer of the Rollerboys,1990,6.118232315762606,-0.5182323157626065
tt0102713,6.8,17468,The Prince of Tides,1991,6.397761238965323,0.4022387610346767
tt0102719,4.9,21688,Problem Child 2,1991,5.587258935078545,-0.6872589350785443
tt0102721,7.2,6528,Proof,1991,7.029069188334615,0.17093081166538493
tt0102722,6.9,6258,Prospero's Books,1991,6.742583035818649,0.1574169641813512
tt0102729,5.8,6918,Pure Luck,1991,6.109517924265489,-0.3095179242654895
tt0102741,5.9,1616,Queens Logic,1991,6.319475833494312,-0.41947583349431206
tt0102744,6.9,21329,Quigley Down Under,1990,6.46895871767914,0.4310412823208605
tt0102749,5.9,2097,A Rage in Harlem,1991,5.615295405753736,0.28470459424626426
tt0102753,6.6,4857,Rambling Rose,1991,6.397800981355822,0.202199018644178
tt0102757,6.3,5226,The Rapture,1991,5.926941293267405,0.37305870673259456
tt0102768,6.7,31013,Regarding Henry,1991,6.483878688748128,0.2161213112518725
tt0102782,5.2,19203,Return to the Blue Lagoon,1991,4.576385663024094,0.6236143369759057
tt0102789,6.2,17175,Ricochet,1991,6.174970206958251,0.02502979304174957
tt0102797,5.8,4986,Robin Hood,1991,5.5088069518768465,0.2911930481231533
tt0102798,6.9,185198,Robin Hood: Prince of Thieves,1991,6.58030283650177,0.31969716349823063
tt0102802,6.1,9093,Rock-A-Doodle,1991,6.76546318661255,-0.6654631866125502
tt0102803,6.5,55572,The Rocketeer,1991,6.750775511761653,-0.2507755117616526
tt0102813,6.0,3018,Rover Dangerfield,1991,5.691933165689913,0.30806683431008697
tt0102816,7.5,2005,Ruan Ling Yu,1991,7.489512970651998,0.01048702934800172
tt0102817,7.1,1817,Rubin and Ed,1991,5.955048492645581,1.1449515073544188
tt0102818,6.2,2757,Run,1991,5.307198416296045,0.8928015837039549
tt0102820,6.8,8444,Rush,1991,6.314257468542596,0.48574253145740354
tt0102825,7.3,6531,Saajan,1991,5.626651207633908,1.6733487923660917
tt0102835,5.4,1286,Sanam Bewafa,1991,5.668257283206578,-0.2682572832065775
tt0102844,6.8,1348,Saudagar,1991,5.973335850532946,0.8266641494670539
tt0102848,5.3,3069,Scanners II: The New Order,1991,6.1834695618333395,-0.8834695618333397
tt0102849,5.4,4889,Scenes from a Mall,1991,5.661588333364799,-0.2615883333647986
tt0102855,6.2,1348,Cerro Torre: Schrei aus Stein,1991,6.67447160058591,-0.4744716005859102
tt0102860,5.2,2814,Scissors,1991,4.3409601262743465,0.8590398737256537
tt0102898,5.6,4982,Shakes the Clown,1991,7.010510405066109,-1.410510405066109
tt0102900,6.5,9250,Shattered,1991,5.828201623651185,0.6717983763488151
tt0102910,5.0,1032,Shock 'Em Dead,1991,4.999689324591064,0.0003106754089357011
tt0102913,5.3,1935,Shout,1991,5.252750361855862,0.04724963814413741
tt0102915,6.1,17673,Showdown in Little Tokyo,1991,5.79896268804106,0.30103731195893957
tt0102926,8.6,1333408,The Silence of the Lambs,1991,7.621921006417031,0.9780789935829688
tt0102932,6.6,2526,Sien lui yau wan III: Dou dou dou,1991,6.368531181711656,0.23146881828834331
tt0102940,5.0,3519,Ski School,1990,3.7647793882341296,1.2352206117658704
tt0102943,7.1,20858,Slacker,1990,7.273758885431274,-0.17375888543127438
tt0102945,6.3,53836,Sleeping with the Enemy,1991,6.212959943932295,0.08704005606770515
tt0102951,6.6,15506,Soapdish,1991,6.717087738867665,-0.11708773886766544
tt0102958,6.9,3648,Sólo con tu pareja,1991,7.508537081468228,-0.6085370814682278
tt0102969,6.2,1734,Spotswood,1991,6.185978959887354,0.014021040112646155
tt0102975,7.2,73116,Star Trek VI: The Undiscovered Country,1991,6.3937150679513515,0.8062849320486487
tt0102979,6.4,1113,Stepping Out,1991,5.349628548261511,1.0503714517384894
tt0102984,6.0,7615,Stone Cold,1991,5.9009051628488915,0.09909483715110845
tt0102996,5.5,1986,Strictly Business,1991,5.692260837781468,-0.1922608377814683
tt0103003,4.5,9983,Suburban Commando,1991,3.5125097769133466,0.9874902230866534
tt0103007,5.6,5579,The Super,1991,6.197603402055902,-0.5976034020559027
tt0103010,7.3,1513,Surviving Desire,1992,6.803466428859792,0.49653357114020746
tt0103016,5.8,9364,Switch,1991,5.528082840409332,0.271917159590668
tt0103030,7.1,14816,Tacones lejanos,1991,7.620213721183899,-0.5202137211838993
tt0103035,6.5,8432,Taking Care of Business,1990,5.948080905106776,0.5519190948932238
tt0103039,5.2,7076,Talkin' Dirty After Dark,1991,5.434951361862959,-0.23495136186295884
tt0103044,6.8,1115,Gam yuk fung wan II: To fan,1991,6.023279255996524,0.7767207440034758
tt0103045,7.1,3771,To hok wai lung,1991,6.739816269269417,0.36018373073058285
tt0103060,6.0,53705,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,6.376104304932156,-0.37610430493215574
tt0103064,8.5,1034687,Terminator 2: Judgment Day,1991,7.511915472734881,0.9880845272651193
tt0103069,6.0,2648,Texasville,1990,6.66635416809555,-0.66635416809555
tt0103074,7.5,144643,Thelma & Louise,1991,6.824122325922936,0.6758776740770642
tt0103077,5.8,1517,There's Nothing Out There,1991,4.849328218870783,0.9506717811292171
tt0103103,6.3,1593,La totale !,1991,6.157877338452659,0.142122661547341
tt0103105,7.6,5706,Toto le héros,1991,7.147896852614507,0.4521031473854924
tt0103110,7.5,7016,Tous les matins du monde,1991,7.129139705822936,0.37086029417706357
tt0103111,5.0,1203,Hard to Die,1990,4.531626602017823,0.4683733979821767
tt0103112,6.6,22103,Toy Soldiers,1991,6.246074039501367,0.3539259604986329
tt0103116,5.4,2031,Trancers II,1991,5.070546758870035,0.32945324112996577
tt0103125,6.3,5202,True Colors,1991,6.370483545121921,-0.07048354512192123
tt0103128,5.1,1216,True Identity,1991,5.854829817657951,-0.7548298176579511
tt0103129,7.2,9070,Truly Madly Deeply,1990,7.239803991476001,-0.03980399147600089
tt0103130,7.4,10957,Trust,1990,7.268165690398244,0.13183430960175624
tt0103150,7.2,1022,Ucieczka z kina 'Wolnosc',1990,6.324509124010218,0.8754908759897821
tt0103157,4.6,1305,The Unborn,1991,5.300408768662379,-0.7004087686623794
tt0103168,6.7,1297,Une époque formidable...,1991,6.625455983777785,0.07454401622221507
tt0103176,7.6,3567,Urga,1991,6.774658763587764,0.8253412364122354
tt0103184,5.0,5028,V.I. Warshawski,1991,4.732892369884722,0.2671076301152784
tt0103186,7.1,3656,Vacas,1992,6.985059975185035,0.11494002481496501
tt0103190,7.2,2899,Van Gogh,1991,6.632393238803723,0.5676067611962772
tt0103239,5.9,8247,Wedlock,1991,5.615425716659487,0.28457428334051293
tt0103241,7.0,65806,What About Bob?,1991,7.220436214971316,-0.2204362149713157
tt0103243,6.4,2176,Where Angels Fear to Tread,1991,6.485549537682932,-0.08554953768293139
tt0103247,6.7,20338,White Fang,1991,6.0509473632311375,0.6490526367688627
tt0103251,6.5,7966,White Palace,1990,5.522449500293206,0.9775504997067941
tt0103253,5.6,3669,Whore,1991,5.416822604652046,0.18317739534795408
tt0103262,7.2,5130,Wild Hearts Can't Be Broken,1991,6.3556376875674205,0.8443623124325796
tt0103268,5.1,1693,The Willies,1990,5.947301188895031,-0.847301188895031
tt0103285,7.3,18010,Wong Fei Hung,1991,6.2954234778347775,1.0045765221652223
tt0103295,7.2,4272,Siu ngo gong woo: Dung Fong Bat Bai,1992,6.8213422336952805,0.3786577663047197
tt0103296,6.6,1129,Xin jing wu men 1991,1991,6.395160379543865,0.20483962045613424
tt0103303,5.6,2598,Year of the Gun,1991,5.226788089248996,0.3732119107510039
tt0103328,7.0,2368,Jing goo juen ga,1991,7.471065933184371,-0.47106593318437096
tt0103594,6.5,29283,1492: Conquest of Paradise,1992,6.516017139919747,-0.016017139919746626
tt0103596,5.3,21089,3 Ninjas,1992,5.740063381197929,-0.44006338119792954
tt0103601,6.8,1990,588 rue Paradis,1992,6.934661849548089,-0.13466184954808913
tt0103617,3.7,2902,Aces: Iron Eagle III,1992,4.04065850419491,-0.34065850419491017
tt0103639,8.0,387180,Aladdin,1992,7.042884771551076,0.9571152284489237
tt0103644,6.5,287613,Alien³,1992,6.825318718188983,-0.32531871818898317
